property_id,is_new_construction,is_for_rent,is_subdivision,is_contingent,is_price_reduced,is_pending,is_foreclosure,is_plan,is_coming_soon,is_new_listing,year_built,baths_3qtr,sold_date,sold_price,baths_full,name,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,list_date,list_price,status,postal_code,state,state_code,city,county,address_line,latitude,longitude,tags
9996263803,,,,,,,,,,False,,,2022-09-02,50000,,,,731372,,0,,,,,,land,2022-08-14T06:08:54Z,50000,sold,30820,Georgia,GA,Mitchell,Glascock,R V Kitchens Rd,,,"['hunting_land', 'private_parking', 'big_lot']"
6160812591,,,,,,,,,,,1950,,2022-08-11,29000,1,,,21780,1368,1,,,,0,,single_family,,,sold,30820,Georgia,GA,Mitchell,Glascock,7213 GA Highway 123,33.223226,-82.714143,
5155805547,,,,,,,,,,False,1950,,2022-07-29,168000,2,,1,43560,1795,3,,,,,2,single_family,2022-06-28T16:14:54Z,174900,sold,30820,Georgia,GA,Mitchell,Glascock,6624 Highway 102,33.219291,-82.704366,"['community_outdoor_space', 'dining_room', 'family_room', 'hardwood_floors', 'recreation_facilities', 'washer_dryer', 'beautiful_backyard']"
9202041242,,,,,False,,,,,False,,,2022-07-13,24000,,,,217800,,0,,,,,,land,2022-02-22T17:17:28Z,26990,sold,30820,Georgia,GA,Mitchell,Glascock,Smith Rd,,,"['wooded_land', 'big_lot']"
5154091313,,,,,,,,,,False,1984,,2022-06-30,129900,1,,,554519,928,1,,,2,,2,single_family,2022-03-27T09:12:01Z,129900,sold,30820,Georgia,GA,Mitchell,Glascock,7859 GA Highway 102 W,33.202368,-82.711427,"['community_outdoor_space', 'dining_room', 'family_room', 'forced_air', 'game_room', 'washer_dryer', 'garage_1_or_more', 'garage_2_or_more', 'outbuilding', 'big_lot', 'maintenance']"
9255684992,,,,,,,,,,,1959,,2022-06-14,245700,1,,1,43560,1547,2,,,,1,,single_family,,,sold,30820,Georgia,GA,Mitchell,Warren,6473 County Line Rd W,33.273137,-82.695657,
