property_id,is_new_construction,is_for_rent,is_subdivision,is_contingent,is_price_reduced,is_pending,is_foreclosure,is_plan,is_coming_soon,is_new_listing,year_built,baths_3qtr,sold_date,sold_price,baths_full,name,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,list_date,list_price,status,postal_code,state,state_code,city,county,address_line,latitude,longitude,tags
5195894621,,,,,,,,,,,1989,,2022-11-08,54070,1,,,60113,1140,1,,,,1,3,single_family,,,sold,30436,Georgia,GA,Lyons,Emanuel,312 E Oak Park Ave,32.361623,-82.312362,
6605147232,,,,,False,,,,,False,2000,,2022-10-18,180000,2,,,43560,1619,2,,,,1,4,single_family,2022-07-16T04:44:46Z,182500,sold,30471,Georgia,GA,Twin City,Emanuel,33 Island Dr,32.409805,-82.306146,"['central_air', 'central_heat', 'den_or_office', 'laundry_room', 'single_story', 'vaulted_ceiling']"
5444723508,,,,,,,,,,,,,2022-08-26,1650000,1,,,20952360,0,1,,,,0,,farm,,,sold,30401,Georgia,GA,Oak Park,Emanuel,0 Rose Garden Rd,32.417514,-82.331892,
