property_id,is_new_construction,is_for_rent,is_subdivision,is_contingent,is_price_reduced,is_pending,is_foreclosure,is_plan,is_coming_soon,is_new_listing,year_built,baths_3qtr,sold_date,sold_price,baths_full,name,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,list_date,list_price,status,postal_code,state,state_code,city,county,address_line,latitude,longitude,tags
6047742157,,,,,,,,,,,,,2022-10-20,98000,1,,,6098,992,1,,,,1,,single_family,,,sold,31771,Georgia,GA,Norman Park,Colquitt,258 Railroad St,31.065073,-83.621946,
6357668480,,,,,,,,,,,,,2022-10-18,140000,2,,,71438,1991,2,,,,1,,single_family,,,sold,31722,Georgia,GA,Berlin,Colquitt,167 N Langford St,31.072809,-83.623078,
6358264735,,,,,,,,,,,,,2022-08-17,90000,1,,,28750,1272,1,,,,1,,single_family,,,sold,31788,Georgia,GA,Moultrie,Colquitt,104 Tillman St,31.067719,-83.621322,
