property_id,is_new_construction,is_for_rent,is_subdivision,is_contingent,is_price_reduced,is_pending,is_foreclosure,is_plan,is_coming_soon,is_new_listing,year_built,baths_3qtr,sold_date,sold_price,baths_full,name,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,list_date,list_price,status,postal_code,state,state_code,city,county,address_line,latitude,longitude,tags
9857990997,True,,,,,,,,,False,2022,,2022-10-24,176000,2,,,26572,1270,2,,,,1,3,single_family,2022-08-24T01:29:49Z,178000,sold,30438,Georgia,GA,Manassas,Tattnall,89 Gov Seay Rd,,,"['central_air', 'central_heat', 'den_or_office', 'dishwasher', 'family_room', 'laundry_room', 'new_construction', 'recreation_facilities', 'single_story', 'open_floor_plan', 'floor_plan']"
9154849427,,,,,,,,,,,1920,,2022-10-03,160000,2,,,457380,1518,2,,,,1,,single_family,,,sold,30421,Georgia,GA,Collins,Tattnall,10311 GA Highway 292,32.163418,-82.027058,
6149339480,,,,,False,,,,,False,1900,,2022-08-01,135000,2,,,27007,2041,2,,,,1,4,single_family,2022-06-05T04:12:27Z,149000,sold,30421,Georgia,GA,Collins,Tattnall,10555 E Highway 292,32.161384,-82.023243,"['central_air', 'central_heat', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'front_porch']"
5717664162,,,,,,,,,,,1920,,2022-07-05,100000,1,,,39640,1184,1,,,,1,,single_family,,,sold,30421,Georgia,GA,Collins,Tattnall,106 Church St,32.162718,-82.022808,
